path,emotion
features\images\train\966.png,Fearful
features\images\train\967.png,Happy
features\images\train\968.png,Disgust
features\images\train\969.png,Fearful
features\images\train\970.png,Happy
features\images\train\971.png,Angry
features\images\train\972.png,Sad
features\images\train\973.png,Fearful
features\images\train\974.png,Happy
features\images\train\975.png,Sad
features\images\train\976.png,Happy
features\images\train\977.png,Sad
features\images\train\978.png,Surprised
features\images\train\979.png,Calm
features\images\train\980.png,Fearful
features\images\train\981.png,Calm
features\images\train\982.png,Disgust
features\images\train\983.png,Fearful
features\images\train\984.png,Surprised
features\images\train\985.png,Calm
features\images\train\986.png,Sad
features\images\train\987.png,Fearful
features\images\train\988.png,Fearful
features\images\train\989.png,Disgust
features\images\train\990.png,Disgust
features\images\train\991.png,Surprised
features\images\train\992.png,Happy
features\images\train\993.png,Fearful
features\images\train\994.png,Fearful
features\images\train\995.png,Surprised
features\images\train\996.png,Sad
features\images\train\997.png,Happy
features\images\train\998.png,Fearful
features\images\train\999.png,Happy
features\images\train\1000.png,Calm
features\images\train\1001.png,Happy
features\images\train\1002.png,Sad
features\images\train\1003.png,Sad
features\images\train\1004.png,Calm
features\images\train\1005.png,Calm
features\images\train\1006.png,Disgust
features\images\train\1007.png,Calm
features\images\train\1008.png,Calm
features\images\train\1009.png,Angry
features\images\train\1010.png,Calm
features\images\train\1011.png,Calm
features\images\train\1012.png,Happy
features\images\train\1013.png,Disgust
features\images\train\1014.png,Fearful
features\images\train\1015.png,Neutral
features\images\train\1016.png,Surprised
features\images\train\1017.png,Sad
features\images\train\1018.png,Disgust
features\images\train\1019.png,Surprised
features\images\train\1020.png,Happy
features\images\train\1021.png,Disgust
features\images\train\1022.png,Happy
features\images\train\1023.png,Neutral
features\images\train\1024.png,Disgust
features\images\train\1025.png,Surprised
features\images\train\1026.png,Fearful
features\images\train\1027.png,Fearful
features\images\train\1028.png,Fearful
features\images\train\1029.png,Neutral
features\images\train\1030.png,Calm
features\images\train\1031.png,Angry
features\images\train\1032.png,Angry
features\images\train\1033.png,Calm
features\images\train\1034.png,Fearful
features\images\train\1035.png,Disgust
features\images\train\1036.png,Fearful
features\images\train\1037.png,Fearful
features\images\train\1038.png,Fearful
features\images\train\1039.png,Calm
features\images\train\1040.png,Calm
features\images\train\1041.png,Happy
features\images\train\1042.png,Calm
features\images\train\1043.png,Fearful
features\images\train\1044.png,Disgust
features\images\train\1045.png,Neutral
features\images\train\1046.png,Fearful
features\images\train\1047.png,Angry
features\images\train\1048.png,Sad
features\images\train\1049.png,Fearful
features\images\train\1050.png,Neutral
features\images\train\1051.png,Disgust
features\images\train\1052.png,Happy
features\images\train\1053.png,Angry
features\images\train\1054.png,Calm
features\images\train\1055.png,Happy
features\images\train\1056.png,Angry
features\images\train\1057.png,Surprised
features\images\train\1058.png,Calm
features\images\train\1059.png,Neutral
features\images\train\1060.png,Surprised
features\images\train\1061.png,Disgust
features\images\train\1062.png,Sad
features\images\train\1063.png,Surprised
features\images\train\1064.png,Neutral
features\images\train\1065.png,Happy
features\images\train\1066.png,Happy
features\images\train\1067.png,Disgust
features\images\train\1068.png,Disgust
features\images\train\1069.png,Fearful
features\images\train\1070.png,Surprised
features\images\train\1071.png,Fearful
features\images\train\1072.png,Calm
features\images\train\1073.png,Fearful
features\images\train\1074.png,Sad
features\images\train\1075.png,Calm
features\images\train\1076.png,Neutral
features\images\train\1077.png,Happy
features\images\train\1078.png,Calm
features\images\train\1079.png,Disgust
features\images\train\1080.png,Calm
features\images\train\1081.png,Calm
features\images\train\1082.png,Surprised
features\images\train\1083.png,Fearful
features\images\train\1084.png,Surprised
features\images\train\1085.png,Sad
features\images\train\1086.png,Disgust
features\images\train\1087.png,Surprised
features\images\train\1088.png,Surprised
features\images\train\1089.png,Calm
features\images\train\1090.png,Happy
features\images\train\1091.png,Sad
features\images\train\1092.png,Angry
features\images\train\1093.png,Happy
features\images\train\1094.png,Surprised
features\images\train\1095.png,Happy
features\images\train\1096.png,Sad
features\images\train\1097.png,Calm
features\images\train\1098.png,Disgust
features\images\train\1099.png,Surprised
features\images\train\1100.png,Calm
features\images\train\1101.png,Sad
features\images\train\1102.png,Angry
features\images\train\1103.png,Surprised
features\images\train\1104.png,Surprised
features\images\train\1105.png,Disgust
features\images\train\1106.png,Fearful
features\images\train\1107.png,Calm
features\images\train\1108.png,Angry
features\images\train\1109.png,Surprised
features\images\train\1110.png,Calm
features\images\train\1111.png,Calm
features\images\train\1112.png,Angry
features\images\train\1113.png,Disgust
features\images\train\1114.png,Calm
features\images\train\1115.png,Neutral
features\images\train\1116.png,Angry
features\images\train\1117.png,Sad
features\images\train\1118.png,Calm
features\images\train\1119.png,Surprised
features\images\train\1120.png,Calm
features\images\train\1121.png,Fearful
features\images\train\1122.png,Sad
features\images\train\1123.png,Fearful
features\images\train\1124.png,Surprised
features\images\train\1125.png,Disgust
features\images\train\1126.png,Calm
features\images\train\1127.png,Angry
features\images\train\1128.png,Happy
features\images\train\1129.png,Disgust
features\images\train\1130.png,Sad
features\images\train\1131.png,Disgust
features\images\train\1132.png,Fearful
features\images\train\1133.png,Disgust
features\images\train\1134.png,Fearful
features\images\train\1135.png,Disgust
features\images\train\1136.png,Happy
features\images\train\1137.png,Fearful
features\images\train\1138.png,Surprised
features\images\train\1139.png,Surprised
features\images\train\1140.png,Happy
features\images\train\1141.png,Neutral
features\images\train\1142.png,Fearful
features\images\train\1143.png,Surprised
features\images\train\1144.png,Surprised
features\images\train\1145.png,Angry
features\images\train\1146.png,Surprised
features\images\train\1147.png,Fearful
features\images\train\1148.png,Surprised
features\images\train\1149.png,Happy
features\images\train\1150.png,Sad
features\images\train\1151.png,Sad
features\images\train\1152.png,Sad
features\images\train\1153.png,Fearful
features\images\train\1154.png,Surprised
features\images\train\1155.png,Disgust
features\images\train\1156.png,Surprised
features\images\train\1157.png,Calm
features\images\train\1158.png,Calm
features\images\train\1159.png,Angry
features\images\train\1160.png,Fearful
features\images\train\1161.png,Fearful
features\images\train\1162.png,Disgust
features\images\train\1163.png,Surprised
features\images\train\1164.png,Happy
features\images\train\1165.png,Sad
features\images\train\1166.png,Calm
features\images\train\1167.png,Calm
features\images\train\1168.png,Surprised
features\images\train\1169.png,Angry
features\images\train\1170.png,Happy
features\images\train\1171.png,Fearful
features\images\train\1172.png,Neutral
features\images\train\1173.png,Surprised
features\images\train\1174.png,Sad
features\images\train\1175.png,Disgust
features\images\train\1176.png,Surprised
features\images\train\1177.png,Calm
features\images\train\1178.png,Happy
features\images\train\1179.png,Disgust
features\images\train\1180.png,Happy
features\images\train\1181.png,Calm
features\images\train\1182.png,Disgust
features\images\train\1183.png,Happy
features\images\train\1184.png,Angry
features\images\train\1185.png,Surprised
features\images\train\1186.png,Neutral
features\images\train\1187.png,Disgust
features\images\train\1188.png,Disgust
features\images\train\1189.png,Sad
features\images\train\1190.png,Sad
features\images\train\1191.png,Sad
features\images\train\1192.png,Fearful
features\images\train\1193.png,Sad
features\images\train\1194.png,Disgust
features\images\train\1195.png,Surprised
features\images\train\1196.png,Angry
features\images\train\1197.png,Calm
features\images\train\1198.png,Happy
features\images\train\1199.png,Disgust
features\images\train\1200.png,Happy
features\images\train\1201.png,Fearful
features\images\train\1202.png,Sad
features\images\train\1203.png,Angry
features\images\train\1204.png,Happy
features\images\train\1205.png,Calm
features\images\train\1206.png,Sad
features\images\train\1207.png,Disgust
features\images\train\1208.png,Calm
features\images\train\1209.png,Angry
features\images\train\1210.png,Sad
features\images\train\1211.png,Happy
features\images\train\1212.png,Calm
features\images\train\1213.png,Fearful
features\images\train\1214.png,Fearful
features\images\train\1215.png,Neutral
features\images\train\1216.png,Calm
features\images\train\1217.png,Fearful
features\images\train\1218.png,Surprised
features\images\train\1219.png,Happy
features\images\train\1220.png,Neutral
features\images\train\1221.png,Fearful
features\images\train\1222.png,Angry
features\images\train\1223.png,Fearful
features\images\train\1224.png,Neutral
features\images\train\1225.png,Sad
features\images\train\1226.png,Calm
features\images\train\1227.png,Disgust
features\images\train\1228.png,Disgust
features\images\train\1229.png,Calm
features\images\train\1230.png,Disgust
features\images\train\1231.png,Happy
features\images\train\1232.png,Angry
features\images\train\1233.png,Happy
features\images\train\1234.png,Surprised
features\images\train\1235.png,Fearful
features\images\train\1236.png,Fearful
features\images\train\1237.png,Sad
features\images\train\1238.png,Disgust
features\images\train\1239.png,Happy
features\images\train\1240.png,Sad
features\images\train\1241.png,Disgust
features\images\train\1242.png,Angry
features\images\train\1243.png,Calm
features\images\train\1244.png,Calm
features\images\train\1245.png,Neutral
features\images\train\1246.png,Neutral
features\images\train\1247.png,Sad
features\images\train\1248.png,Angry
features\images\train\1249.png,Surprised
features\images\train\1250.png,Neutral
features\images\train\1251.png,Fearful
features\images\train\1252.png,Angry
features\images\train\1253.png,Disgust
features\images\train\1254.png,Sad
features\images\train\1255.png,Angry
features\images\train\1256.png,Calm
features\images\train\1257.png,Fearful
features\images\train\1258.png,Surprised
features\images\train\1259.png,Surprised
features\images\train\1260.png,Surprised
features\images\train\1261.png,Angry
features\images\train\1262.png,Calm
features\images\train\1263.png,Happy
features\images\train\1264.png,Sad
features\images\train\1265.png,Sad
features\images\train\1266.png,Surprised
features\images\train\1267.png,Surprised
features\images\train\1268.png,Angry
features\images\train\1269.png,Sad
features\images\train\1270.png,Angry
features\images\train\1271.png,Happy
features\images\train\1272.png,Surprised
features\images\train\1273.png,Neutral
features\images\train\1274.png,Happy
features\images\train\1275.png,Fearful
features\images\train\1276.png,Fearful
features\images\train\1277.png,Surprised
features\images\train\1278.png,Sad
features\images\train\1279.png,Disgust
features\images\train\1280.png,Sad
features\images\train\1281.png,Calm
features\images\train\1282.png,Sad
features\images\train\1283.png,Calm
features\images\train\1284.png,Fearful
features\images\train\1285.png,Disgust
features\images\train\1286.png,Calm
features\images\train\1287.png,Happy
features\images\train\1288.png,Disgust
features\images\train\1289.png,Neutral
features\images\train\1290.png,Fearful
features\images\train\1291.png,Neutral
features\images\train\1292.png,Disgust
features\images\train\1293.png,Sad
features\images\train\1294.png,Happy
features\images\train\1295.png,Fearful
features\images\train\1296.png,Disgust
features\images\train\1297.png,Surprised
features\images\train\1298.png,Disgust
features\images\train\1299.png,Neutral
features\images\train\1300.png,Neutral
features\images\train\1301.png,Surprised
features\images\train\1302.png,Fearful
features\images\train\1303.png,Fearful
features\images\train\1304.png,Calm
features\images\train\1305.png,Fearful
features\images\train\1306.png,Calm
features\images\train\1307.png,Angry
features\images\train\1308.png,Calm
features\images\train\1309.png,Neutral
features\images\train\1310.png,Surprised
features\images\train\1311.png,Sad
features\images\train\1312.png,Happy
features\images\train\1313.png,Disgust
features\images\train\1314.png,Neutral
features\images\train\1315.png,Surprised
features\images\train\1316.png,Angry
features\images\train\1317.png,Sad
features\images\train\1318.png,Fearful
features\images\train\1319.png,Calm
features\images\train\1320.png,Happy
features\images\train\1321.png,Sad
features\images\train\1322.png,Disgust
features\images\train\1323.png,Surprised
features\images\train\1324.png,Neutral
features\images\train\1325.png,Neutral
features\images\train\1326.png,Happy
features\images\train\1327.png,Disgust
features\images\train\1328.png,Disgust
features\images\train\1329.png,Calm
features\images\train\1330.png,Neutral
features\images\train\1331.png,Fearful
features\images\train\1332.png,Sad
features\images\train\1333.png,Angry
features\images\train\1334.png,Calm
features\images\train\1335.png,Fearful
features\images\train\1336.png,Happy
features\images\train\1337.png,Fearful
features\images\train\1338.png,Happy
features\images\train\1339.png,Angry
features\images\train\1340.png,Neutral
features\images\train\1341.png,Sad
features\images\train\1342.png,Angry
features\images\train\1343.png,Sad
features\images\train\1344.png,Surprised
features\images\train\1345.png,Fearful
features\images\train\1346.png,Sad
features\images\train\1347.png,Happy
features\images\train\1348.png,Fearful
features\images\train\1349.png,Surprised
features\images\train\1350.png,Angry
features\images\train\1351.png,Angry
features\images\train\1352.png,Calm
features\images\train\1353.png,Sad
features\images\train\1354.png,Calm
features\images\train\1355.png,Angry
features\images\train\1356.png,Sad
features\images\train\1357.png,Happy
features\images\train\1358.png,Surprised
features\images\train\1359.png,Sad
features\images\train\1360.png,Sad
features\images\train\1361.png,Calm
features\images\train\1362.png,Surprised
features\images\train\1363.png,Sad
features\images\train\1364.png,Fearful
features\images\train\1365.png,Surprised
features\images\train\1366.png,Surprised
features\images\train\1367.png,Fearful
features\images\train\1368.png,Happy
features\images\train\1369.png,Disgust
features\images\train\1370.png,Happy
features\images\train\1371.png,Angry
features\images\train\1372.png,Happy
features\images\train\1373.png,Neutral
features\images\train\1374.png,Happy
features\images\train\1375.png,Disgust
features\images\train\1376.png,Angry
features\images\train\1377.png,Angry
features\images\train\1378.png,Surprised
features\images\train\1379.png,Happy
features\images\train\1380.png,Calm
features\images\train\1381.png,Disgust
features\images\train\1382.png,Angry
features\images\train\1383.png,Neutral
features\images\train\1384.png,Fearful
features\images\train\1385.png,Disgust
features\images\train\1386.png,Surprised
features\images\train\1387.png,Surprised
features\images\train\1388.png,Sad
features\images\train\1389.png,Angry
features\images\train\1390.png,Surprised
features\images\train\1391.png,Fearful
features\images\train\1392.png,Calm
features\images\train\1393.png,Angry
features\images\train\1394.png,Sad
features\images\train\1395.png,Neutral
features\images\train\1396.png,Angry
features\images\train\1397.png,Fearful
features\images\train\1398.png,Calm
features\images\train\1399.png,Calm
features\images\train\1400.png,Angry
features\images\train\1401.png,Angry
features\images\train\1402.png,Calm
features\images\train\1403.png,Angry
features\images\train\1404.png,Sad
features\images\train\1405.png,Neutral
features\images\train\1406.png,Surprised
features\images\train\1407.png,Neutral
features\images\train\1408.png,Angry
features\images\train\1409.png,Neutral
features\images\train\1410.png,Surprised
features\images\train\1411.png,Surprised
features\images\train\1412.png,Calm
features\images\train\1413.png,Angry
features\images\train\1414.png,Angry
features\images\train\1415.png,Fearful
features\images\train\1416.png,Sad
features\images\train\1417.png,Disgust
features\images\train\1418.png,Neutral
features\images\train\1419.png,Surprised
features\images\train\1420.png,Fearful
features\images\train\1421.png,Calm
features\images\train\1422.png,Sad
features\images\train\1423.png,Sad
features\images\train\1424.png,Happy
features\images\train\1425.png,Disgust
features\images\train\1426.png,Surprised
features\images\train\1427.png,Calm
features\images\train\1428.png,Happy
features\images\train\1429.png,Surprised
features\images\train\1430.png,Fearful
features\images\train\1431.png,Fearful
features\images\train\1432.png,Fearful
features\images\train\1433.png,Fearful
features\images\train\1434.png,Happy
features\images\train\1435.png,Disgust
features\images\train\1436.png,Fearful
features\images\train\1437.png,Fearful
features\images\train\1438.png,Sad
features\images\train\1439.png,Surprised
features\images\train\1440.png,Calm
features\images\train\1441.png,Surprised
features\images\train\1442.png,Disgust
features\images\train\1443.png,Angry
features\images\train\1444.png,Neutral
features\images\train\1445.png,Calm
features\images\train\1446.png,Sad
features\images\train\1447.png,Neutral
features\images\train\1448.png,Fearful
features\images\train\1449.png,Disgust
features\images\train\1450.png,Surprised
features\images\train\1451.png,Angry
features\images\train\1452.png,Fearful
features\images\train\1453.png,Surprised
features\images\train\1454.png,Fearful
features\images\train\1455.png,Happy
features\images\train\1456.png,Disgust
features\images\train\1457.png,Disgust
features\images\train\1458.png,Calm
features\images\train\1459.png,Surprised
features\images\train\1460.png,Disgust
features\images\train\1461.png,Calm
features\images\train\1462.png,Fearful
features\images\train\1463.png,Surprised
features\images\train\1464.png,Surprised
features\images\train\1465.png,Sad
features\images\train\1466.png,Surprised
features\images\train\1467.png,Happy
features\images\train\1468.png,Fearful
features\images\train\1469.png,Neutral
features\images\train\1470.png,Sad
features\images\train\1471.png,Calm
features\images\train\1472.png,Disgust
features\images\train\1473.png,Happy
features\images\train\1474.png,Surprised
features\images\train\1475.png,Happy
features\images\train\1476.png,Calm
features\images\train\1477.png,Fearful
features\images\train\1478.png,Angry
features\images\train\1479.png,Angry
features\images\train\1480.png,Disgust
features\images\train\1481.png,Angry
features\images\train\1482.png,Fearful
features\images\train\1483.png,Surprised
features\images\train\1484.png,Fearful
features\images\train\1485.png,Neutral
features\images\train\1486.png,Disgust
features\images\train\1487.png,Fearful
features\images\train\1488.png,Sad
features\images\train\1489.png,Sad
features\images\train\1490.png,Disgust
features\images\train\1491.png,Surprised
features\images\train\1492.png,Neutral
features\images\train\1493.png,Angry
features\images\train\1494.png,Angry
features\images\train\1495.png,Disgust
features\images\train\1496.png,Angry
features\images\train\1497.png,Sad
features\images\train\1498.png,Calm
features\images\train\1499.png,Disgust
features\images\train\1500.png,Surprised
features\images\train\1501.png,Fearful
features\images\train\1502.png,Surprised
features\images\train\1503.png,Happy
features\images\train\1504.png,Angry
features\images\train\1505.png,Surprised
features\images\train\1506.png,Neutral
features\images\train\1507.png,Sad
features\images\train\1508.png,Angry
features\images\train\1509.png,Surprised
features\images\train\1510.png,Fearful
features\images\train\1511.png,Sad
features\images\train\1512.png,Disgust
features\images\train\1513.png,Surprised
features\images\train\1514.png,Calm
features\images\train\1515.png,Sad
features\images\train\1516.png,Sad
features\images\train\1517.png,Fearful
features\images\train\1518.png,Happy
features\images\train\1519.png,Calm
features\images\train\1520.png,Calm
features\images\train\1521.png,Surprised
features\images\train\1522.png,Calm
features\images\train\1523.png,Disgust
features\images\train\1524.png,Calm
features\images\train\1525.png,Surprised
features\images\train\1526.png,Fearful
features\images\train\1527.png,Sad
features\images\train\1528.png,Disgust
features\images\train\1529.png,Fearful
features\images\train\1530.png,Calm
features\images\train\1531.png,Calm
features\images\train\1532.png,Neutral
features\images\train\1533.png,Happy
features\images\train\1534.png,Fearful
features\images\train\1535.png,Sad
features\images\train\1536.png,Happy
features\images\train\1537.png,Sad
features\images\train\1538.png,Disgust
features\images\train\1539.png,Sad
features\images\train\1540.png,Surprised
features\images\train\1541.png,Angry
features\images\train\1542.png,Neutral
features\images\train\1543.png,Disgust
features\images\train\1544.png,Calm
features\images\train\1545.png,Sad
features\images\train\1546.png,Surprised
features\images\train\1547.png,Calm
features\images\train\1548.png,Happy
features\images\train\1549.png,Fearful
features\images\train\1550.png,Disgust
features\images\train\1551.png,Angry
features\images\train\1552.png,Calm
features\images\train\1553.png,Disgust
features\images\train\1554.png,Surprised
features\images\train\1555.png,Calm
features\images\train\1556.png,Sad
features\images\train\1557.png,Happy
features\images\train\1558.png,Surprised
features\images\train\1559.png,Neutral
features\images\train\1560.png,Surprised
features\images\train\1561.png,Calm
features\images\train\1562.png,Happy
features\images\train\1563.png,Sad
features\images\train\1564.png,Happy
features\images\train\1565.png,Sad
features\images\train\1566.png,Neutral
features\images\train\1567.png,Fearful
features\images\train\1568.png,Sad
features\images\train\1569.png,Disgust
features\images\train\1570.png,Calm
features\images\train\1571.png,Disgust
features\images\train\1572.png,Fearful
features\images\train\1573.png,Surprised
features\images\train\1574.png,Neutral
features\images\train\1575.png,Angry
features\images\train\1576.png,Surprised
features\images\train\1577.png,Angry
features\images\train\1578.png,Angry
features\images\train\1579.png,Calm
features\images\train\1580.png,Fearful
features\images\train\1581.png,Fearful
features\images\train\1582.png,Disgust
features\images\train\1583.png,Disgust
features\images\train\1584.png,Surprised
features\images\train\1585.png,Disgust
features\images\train\1586.png,Surprised
features\images\train\1587.png,Calm
features\images\train\1588.png,Fearful
features\images\train\1589.png,Disgust
features\images\train\1590.png,Disgust
features\images\train\1591.png,Disgust
features\images\train\1592.png,Disgust
features\images\train\1593.png,Calm
features\images\train\1594.png,Surprised
features\images\train\1595.png,Sad
features\images\train\1596.png,Angry
features\images\train\1597.png,Disgust
features\images\train\1598.png,Calm
features\images\train\1599.png,Angry
features\images\train\1600.png,Neutral
features\images\train\1601.png,Angry
features\images\train\1602.png,Sad
features\images\train\1603.png,Calm
features\images\train\1604.png,Happy
features\images\train\1605.png,Angry
features\images\train\1606.png,Angry
features\images\train\1607.png,Angry
features\images\train\1608.png,Angry
features\images\train\1609.png,Surprised
features\images\train\1610.png,Disgust
features\images\train\1611.png,Calm
features\images\train\1612.png,Calm
features\images\train\1613.png,Angry
features\images\train\1614.png,Disgust
features\images\train\1615.png,Disgust
features\images\train\1616.png,Angry
features\images\train\1617.png,Surprised
features\images\train\1618.png,Happy
features\images\train\1619.png,Neutral
features\images\train\1620.png,Angry
features\images\train\1621.png,Surprised
features\images\train\1622.png,Fearful
features\images\train\1623.png,Angry
features\images\train\1624.png,Calm
features\images\train\1625.png,Happy
features\images\train\1626.png,Calm
features\images\train\1627.png,Angry
features\images\train\1628.png,Calm
features\images\train\1629.png,Sad
features\images\train\1630.png,Sad
features\images\train\1631.png,Disgust
features\images\train\1632.png,Surprised
features\images\train\1633.png,Fearful
features\images\train\1634.png,Fearful
features\images\train\1635.png,Disgust
features\images\train\1636.png,Fearful
features\images\train\1637.png,Sad
features\images\train\1638.png,Angry
features\images\train\1639.png,Happy
features\images\train\1640.png,Disgust
features\images\train\1641.png,Disgust
features\images\train\1642.png,Surprised
features\images\train\1643.png,Angry
features\images\train\1644.png,Calm
features\images\train\1645.png,Neutral
features\images\train\1646.png,Fearful
features\images\train\1647.png,Neutral
features\images\train\1648.png,Fearful
features\images\train\1649.png,Sad
features\images\train\1650.png,Surprised
features\images\train\1651.png,Disgust
features\images\train\1652.png,Fearful
features\images\train\1653.png,Fearful
features\images\train\1654.png,Sad
features\images\train\1655.png,Calm
features\images\train\1656.png,Fearful
features\images\train\1657.png,Sad
features\images\train\1658.png,Angry
features\images\train\1659.png,Disgust
features\images\train\1660.png,Sad
features\images\train\1661.png,Angry
features\images\train\1662.png,Happy
features\images\train\1663.png,Fearful
features\images\train\1664.png,Calm
features\images\train\1665.png,Calm
features\images\train\1666.png,Surprised
features\images\train\1667.png,Surprised
features\images\train\1668.png,Happy
features\images\train\1669.png,Happy
features\images\train\1670.png,Angry
features\images\train\1671.png,Angry
features\images\train\1672.png,Surprised
features\images\train\1673.png,Happy
features\images\train\1674.png,Happy
features\images\train\1675.png,Sad
features\images\train\1676.png,Surprised
features\images\train\1677.png,Angry
features\images\train\1678.png,Happy
features\images\train\1679.png,Calm
features\images\train\1680.png,Surprised
features\images\train\1681.png,Calm
features\images\train\1682.png,Disgust
features\images\train\1683.png,Happy
features\images\train\1684.png,Happy
features\images\train\1685.png,Surprised
features\images\train\1686.png,Angry
features\images\train\1687.png,Disgust
features\images\train\1688.png,Neutral
features\images\train\1689.png,Calm
features\images\train\1690.png,Happy
features\images\train\1691.png,Happy
features\images\train\1692.png,Disgust
features\images\train\1693.png,Happy
features\images\train\1694.png,Fearful
features\images\train\1695.png,Angry
features\images\train\1696.png,Neutral
features\images\train\1697.png,Happy
features\images\train\1698.png,Disgust
features\images\train\1699.png,Neutral
features\images\train\1700.png,Angry
features\images\train\1701.png,Surprised
features\images\train\1702.png,Neutral
features\images\train\1703.png,Surprised
features\images\train\1704.png,Sad
features\images\train\1705.png,Sad
features\images\train\1706.png,Calm
features\images\train\1707.png,Neutral
features\images\train\1708.png,Fearful
features\images\train\1709.png,Calm
features\images\train\1710.png,Happy
features\images\train\1711.png,Calm
features\images\train\1712.png,Happy
features\images\train\1713.png,Happy
features\images\train\1714.png,Angry
features\images\train\1715.png,Surprised
features\images\train\1716.png,Sad
features\images\train\1717.png,Angry
features\images\train\1718.png,Calm
features\images\train\1719.png,Happy
features\images\train\1720.png,Sad
features\images\train\1721.png,Disgust
features\images\train\1722.png,Fearful
features\images\train\1723.png,Calm
features\images\train\1724.png,Surprised
features\images\train\1725.png,Happy
features\images\train\1726.png,Neutral
features\images\train\1727.png,Disgust
features\images\train\1728.png,Calm
features\images\train\1729.png,Sad
features\images\train\1730.png,Neutral
features\images\train\1731.png,Sad
features\images\train\1732.png,Angry
features\images\train\1733.png,Surprised
features\images\train\1734.png,Sad
features\images\train\1735.png,Surprised
features\images\train\1736.png,Happy
features\images\train\1737.png,Calm
features\images\train\1738.png,Disgust
features\images\train\1739.png,Calm
features\images\train\1740.png,Angry
features\images\train\1741.png,Disgust
features\images\train\1742.png,Disgust
features\images\train\1743.png,Happy
features\images\train\1744.png,Surprised
features\images\train\1745.png,Angry
features\images\train\1746.png,Angry
features\images\train\1747.png,Fearful
features\images\train\1748.png,Sad
features\images\train\1749.png,Surprised
features\images\train\1750.png,Fearful
features\images\train\1751.png,Fearful
features\images\train\1752.png,Surprised
features\images\train\1753.png,Surprised
features\images\train\1754.png,Angry
features\images\train\1755.png,Angry
features\images\train\1756.png,Disgust
features\images\train\1757.png,Surprised
features\images\train\1758.png,Sad
features\images\train\1759.png,Surprised
features\images\train\1760.png,Disgust
features\images\train\1761.png,Sad
features\images\train\1762.png,Calm
features\images\train\1763.png,Neutral
features\images\train\1764.png,Disgust
features\images\train\1765.png,Happy
features\images\train\1766.png,Surprised
features\images\train\1767.png,Sad
features\images\train\1768.png,Calm
features\images\train\1769.png,Neutral
features\images\train\1770.png,Happy
features\images\train\1771.png,Disgust
features\images\train\1772.png,Disgust
features\images\train\1773.png,Sad
features\images\train\1774.png,Surprised
features\images\train\1775.png,Happy
features\images\train\1776.png,Fearful
features\images\train\1777.png,Fearful
features\images\train\1778.png,Angry
features\images\train\1779.png,Fearful
features\images\train\1780.png,Sad
features\images\train\1781.png,Fearful
features\images\train\1782.png,Happy
features\images\train\1783.png,Neutral
features\images\train\1784.png,Fearful
features\images\train\1785.png,Calm
features\images\train\1786.png,Disgust
features\images\train\1787.png,Neutral
features\images\train\1788.png,Angry
features\images\train\1789.png,Surprised
features\images\train\1790.png,Happy
features\images\train\1791.png,Fearful
features\images\train\1792.png,Calm
features\images\train\1793.png,Fearful
features\images\train\1794.png,Neutral
features\images\train\1795.png,Neutral
features\images\train\1796.png,Angry
features\images\train\1797.png,Angry
features\images\train\1798.png,Sad
features\images\train\1799.png,Neutral
features\images\train\1800.png,Calm
features\images\train\1801.png,Sad
features\images\train\1802.png,Neutral
features\images\train\1803.png,Happy
features\images\train\1804.png,Disgust
features\images\train\1805.png,Angry
features\images\train\1806.png,Sad
features\images\train\1807.png,Neutral
features\images\train\1808.png,Angry
features\images\train\1809.png,Disgust
features\images\train\1810.png,Angry
features\images\train\1811.png,Happy
features\images\train\1812.png,Sad
features\images\train\1813.png,Angry
features\images\train\1814.png,Happy
features\images\train\1815.png,Angry
features\images\train\1816.png,Happy
features\images\train\1817.png,Disgust
features\images\train\1818.png,Angry
features\images\train\1819.png,Calm
features\images\train\1820.png,Happy
features\images\train\1821.png,Angry
features\images\train\1822.png,Fearful
features\images\train\1823.png,Angry
features\images\train\1824.png,Surprised
features\images\train\1825.png,Disgust
features\images\train\1826.png,Disgust
features\images\train\1827.png,Disgust
features\images\train\1828.png,Neutral
features\images\train\1829.png,Surprised
features\images\train\1830.png,Calm
features\images\train\1831.png,Fearful
features\images\train\1832.png,Sad
features\images\train\1833.png,Angry
features\images\train\1834.png,Disgust
features\images\train\1835.png,Sad
features\images\train\1836.png,Angry
features\images\train\1837.png,Neutral
features\images\train\1838.png,Happy
features\images\train\1839.png,Angry
features\images\train\1840.png,Calm
features\images\train\1841.png,Sad
features\images\train\1842.png,Disgust
features\images\train\1843.png,Neutral
features\images\train\1844.png,Angry
features\images\train\1845.png,Angry
features\images\train\1846.png,Surprised
features\images\train\1847.png,Surprised
features\images\train\1848.png,Happy
features\images\train\1849.png,Angry
features\images\train\1850.png,Happy
features\images\train\1851.png,Sad
features\images\train\1852.png,Sad
features\images\train\1853.png,Sad
features\images\train\1854.png,Angry
features\images\train\1855.png,Sad
features\images\train\1856.png,Sad
features\images\train\1857.png,Neutral
features\images\train\1858.png,Neutral
features\images\train\1859.png,Fearful
features\images\train\1860.png,Happy
features\images\train\1861.png,Surprised
features\images\train\1862.png,Calm
features\images\train\1863.png,Sad
features\images\train\1864.png,Disgust
features\images\train\1865.png,Surprised
features\images\train\1866.png,Surprised
features\images\train\1867.png,Angry
features\images\train\1868.png,Happy
features\images\train\1869.png,Neutral
features\images\train\1870.png,Surprised
