path,emotion
Ravdess_Augmented\682.wav,Sad
Ravdess_Augmented\683.wav,Sad
Ravdess_Augmented\684.wav,Fearful
Ravdess_Augmented\685.wav,Fearful
Ravdess_Augmented\686.wav,Fearful
Ravdess_Augmented\687.wav,Fearful
Ravdess_Augmented\688.wav,Sad
Ravdess_Augmented\689.wav,Sad
Ravdess_Augmented\690.wav,Sad
Ravdess_Augmented\691.wav,Sad
Ravdess_Augmented\692.wav,Calm
Ravdess_Augmented\693.wav,Calm
Ravdess_Augmented\694.wav,Calm
Ravdess_Augmented\695.wav,Calm
Ravdess_Augmented\696.wav,Surprised
Ravdess_Augmented\697.wav,Surprised
Ravdess_Augmented\698.wav,Surprised
Ravdess_Augmented\699.wav,Surprised
Ravdess_Augmented\700.wav,Fearful
Ravdess_Augmented\701.wav,Fearful
Ravdess_Augmented\702.wav,Fearful
Ravdess_Augmented\703.wav,Fearful
Ravdess_Augmented\704.wav,Calm
Ravdess_Augmented\705.wav,Calm
Ravdess_Augmented\706.wav,Calm
Ravdess_Augmented\707.wav,Calm
Ravdess_Augmented\708.wav,Neutral
Ravdess_Augmented\709.wav,Neutral
Ravdess_Augmented\710.wav,Neutral
Ravdess_Augmented\711.wav,Neutral
Ravdess_Augmented\712.wav,Fearful
Ravdess_Augmented\713.wav,Fearful
Ravdess_Augmented\714.wav,Fearful
Ravdess_Augmented\715.wav,Fearful
Ravdess_Augmented\716.wav,Sad
Ravdess_Augmented\717.wav,Sad
Ravdess_Augmented\718.wav,Sad
Ravdess_Augmented\719.wav,Sad
Ravdess_Augmented\720.wav,Fearful
Ravdess_Augmented\721.wav,Fearful
Ravdess_Augmented\722.wav,Fearful
Ravdess_Augmented\723.wav,Fearful
Ravdess_Augmented\724.wav,Happy
Ravdess_Augmented\725.wav,Happy
Ravdess_Augmented\726.wav,Happy
Ravdess_Augmented\727.wav,Happy
Ravdess_Augmented\728.wav,Angry
Ravdess_Augmented\729.wav,Angry
Ravdess_Augmented\730.wav,Angry
Ravdess_Augmented\731.wav,Angry
Ravdess_Augmented\732.wav,Disgust
Ravdess_Augmented\733.wav,Disgust
Ravdess_Augmented\734.wav,Disgust
Ravdess_Augmented\735.wav,Disgust
Ravdess_Augmented\736.wav,Fearful
Ravdess_Augmented\737.wav,Fearful
Ravdess_Augmented\738.wav,Fearful
Ravdess_Augmented\739.wav,Fearful
Ravdess_Augmented\740.wav,Angry
Ravdess_Augmented\741.wav,Angry
Ravdess_Augmented\742.wav,Angry
Ravdess_Augmented\743.wav,Angry
Ravdess_Augmented\744.wav,Surprised
Ravdess_Augmented\745.wav,Surprised
Ravdess_Augmented\746.wav,Surprised
Ravdess_Augmented\747.wav,Surprised
Ravdess_Augmented\748.wav,Calm
Ravdess_Augmented\749.wav,Calm
Ravdess_Augmented\750.wav,Calm
Ravdess_Augmented\751.wav,Calm
Ravdess_Augmented\752.wav,Sad
Ravdess_Augmented\753.wav,Sad
Ravdess_Augmented\754.wav,Sad
Ravdess_Augmented\755.wav,Sad
Ravdess_Augmented\756.wav,Calm
Ravdess_Augmented\757.wav,Calm
Ravdess_Augmented\758.wav,Calm
Ravdess_Augmented\759.wav,Calm
Ravdess_Augmented\760.wav,Angry
Ravdess_Augmented\761.wav,Angry
Ravdess_Augmented\762.wav,Angry
Ravdess_Augmented\763.wav,Angry
Ravdess_Augmented\764.wav,Calm
Ravdess_Augmented\765.wav,Calm
Ravdess_Augmented\766.wav,Calm
Ravdess_Augmented\767.wav,Calm
Ravdess_Augmented\768.wav,Angry
Ravdess_Augmented\769.wav,Angry
Ravdess_Augmented\770.wav,Angry
Ravdess_Augmented\771.wav,Angry
Ravdess_Augmented\772.wav,Angry
Ravdess_Augmented\773.wav,Angry
Ravdess_Augmented\774.wav,Angry
Ravdess_Augmented\775.wav,Angry
Ravdess_Augmented\776.wav,Surprised
Ravdess_Augmented\777.wav,Surprised
Ravdess_Augmented\778.wav,Surprised
Ravdess_Augmented\779.wav,Surprised
Ravdess_Augmented\780.wav,Calm
Ravdess_Augmented\781.wav,Calm
Ravdess_Augmented\782.wav,Calm
Ravdess_Augmented\783.wav,Calm
Ravdess_Augmented\784.wav,Surprised
Ravdess_Augmented\785.wav,Surprised
Ravdess_Augmented\786.wav,Surprised
Ravdess_Augmented\787.wav,Surprised
Ravdess_Augmented\788.wav,Neutral
Ravdess_Augmented\789.wav,Neutral
Ravdess_Augmented\790.wav,Neutral
Ravdess_Augmented\791.wav,Neutral
Ravdess_Augmented\792.wav,Sad
Ravdess_Augmented\793.wav,Sad
Ravdess_Augmented\794.wav,Sad
Ravdess_Augmented\795.wav,Sad
Ravdess_Augmented\796.wav,Disgust
Ravdess_Augmented\797.wav,Disgust
Ravdess_Augmented\798.wav,Disgust
Ravdess_Augmented\799.wav,Disgust
Ravdess_Augmented\800.wav,Fearful
Ravdess_Augmented\801.wav,Fearful
Ravdess_Augmented\802.wav,Fearful
Ravdess_Augmented\803.wav,Fearful
Ravdess_Augmented\804.wav,Surprised
Ravdess_Augmented\805.wav,Surprised
Ravdess_Augmented\806.wav,Surprised
Ravdess_Augmented\807.wav,Surprised
Ravdess_Augmented\808.wav,Disgust
Ravdess_Augmented\809.wav,Disgust
Ravdess_Augmented\810.wav,Disgust
Ravdess_Augmented\811.wav,Disgust
Ravdess_Augmented\812.wav,Disgust
Ravdess_Augmented\813.wav,Disgust
Ravdess_Augmented\814.wav,Disgust
Ravdess_Augmented\815.wav,Disgust
Ravdess_Augmented\816.wav,Angry
Ravdess_Augmented\817.wav,Angry
Ravdess_Augmented\818.wav,Angry
Ravdess_Augmented\819.wav,Angry
Ravdess_Augmented\820.wav,Surprised
Ravdess_Augmented\821.wav,Surprised
Ravdess_Augmented\822.wav,Surprised
Ravdess_Augmented\823.wav,Surprised
Ravdess_Augmented\824.wav,Fearful
Ravdess_Augmented\825.wav,Fearful
Ravdess_Augmented\826.wav,Fearful
Ravdess_Augmented\827.wav,Fearful
Ravdess_Augmented\828.wav,Angry
Ravdess_Augmented\829.wav,Angry
Ravdess_Augmented\830.wav,Angry
Ravdess_Augmented\831.wav,Angry
Ravdess_Augmented\832.wav,Disgust
Ravdess_Augmented\833.wav,Disgust
Ravdess_Augmented\834.wav,Disgust
Ravdess_Augmented\835.wav,Disgust
Ravdess_Augmented\836.wav,Happy
Ravdess_Augmented\837.wav,Happy
Ravdess_Augmented\838.wav,Happy
Ravdess_Augmented\839.wav,Happy
Ravdess_Augmented\840.wav,Angry
Ravdess_Augmented\841.wav,Angry
Ravdess_Augmented\842.wav,Angry
Ravdess_Augmented\843.wav,Angry
Ravdess_Augmented\844.wav,Angry
Ravdess_Augmented\845.wav,Angry
Ravdess_Augmented\846.wav,Angry
Ravdess_Augmented\847.wav,Angry
Ravdess_Augmented\848.wav,Disgust
Ravdess_Augmented\849.wav,Disgust
Ravdess_Augmented\850.wav,Disgust
Ravdess_Augmented\851.wav,Disgust
Ravdess_Augmented\852.wav,Disgust
Ravdess_Augmented\853.wav,Disgust
Ravdess_Augmented\854.wav,Disgust
Ravdess_Augmented\855.wav,Disgust
Ravdess_Augmented\856.wav,Fearful
Ravdess_Augmented\857.wav,Fearful
Ravdess_Augmented\858.wav,Fearful
Ravdess_Augmented\859.wav,Fearful
Ravdess_Augmented\860.wav,Neutral
Ravdess_Augmented\861.wav,Neutral
Ravdess_Augmented\862.wav,Neutral
Ravdess_Augmented\863.wav,Neutral
Ravdess_Augmented\864.wav,Happy
Ravdess_Augmented\865.wav,Happy
Ravdess_Augmented\866.wav,Happy
Ravdess_Augmented\867.wav,Happy
Ravdess_Augmented\868.wav,Happy
Ravdess_Augmented\869.wav,Happy
Ravdess_Augmented\870.wav,Happy
Ravdess_Augmented\871.wav,Happy
Ravdess_Augmented\872.wav,Sad
Ravdess_Augmented\873.wav,Sad
Ravdess_Augmented\874.wav,Sad
Ravdess_Augmented\875.wav,Sad
Ravdess_Augmented\876.wav,Surprised
Ravdess_Augmented\877.wav,Surprised
Ravdess_Augmented\878.wav,Surprised
Ravdess_Augmented\879.wav,Surprised
Ravdess_Augmented\880.wav,Fearful
Ravdess_Augmented\881.wav,Fearful
Ravdess_Augmented\882.wav,Fearful
Ravdess_Augmented\883.wav,Fearful
Ravdess_Augmented\884.wav,Sad
Ravdess_Augmented\885.wav,Sad
Ravdess_Augmented\886.wav,Sad
Ravdess_Augmented\887.wav,Sad
Ravdess_Augmented\888.wav,Sad
Ravdess_Augmented\889.wav,Sad
Ravdess_Augmented\890.wav,Sad
Ravdess_Augmented\891.wav,Sad
Ravdess_Augmented\892.wav,Disgust
Ravdess_Augmented\893.wav,Disgust
Ravdess_Augmented\894.wav,Disgust
Ravdess_Augmented\895.wav,Disgust
Ravdess_Augmented\896.wav,Happy
Ravdess_Augmented\897.wav,Happy
Ravdess_Augmented\898.wav,Happy
Ravdess_Augmented\899.wav,Happy
Ravdess_Augmented\900.wav,Angry
Ravdess_Augmented\901.wav,Angry
Ravdess_Augmented\902.wav,Angry
Ravdess_Augmented\903.wav,Angry
Ravdess_Augmented\904.wav,Happy
Ravdess_Augmented\905.wav,Happy
Ravdess_Augmented\906.wav,Happy
Ravdess_Augmented\907.wav,Happy
Ravdess_Augmented\908.wav,Surprised
Ravdess_Augmented\909.wav,Surprised
Ravdess_Augmented\910.wav,Surprised
Ravdess_Augmented\911.wav,Surprised
Ravdess_Augmented\912.wav,Angry
Ravdess_Augmented\913.wav,Angry
Ravdess_Augmented\914.wav,Angry
Ravdess_Augmented\915.wav,Angry
Ravdess_Augmented\916.wav,Fearful
Ravdess_Augmented\917.wav,Fearful
Ravdess_Augmented\918.wav,Fearful
Ravdess_Augmented\919.wav,Fearful
Ravdess_Augmented\920.wav,Surprised
Ravdess_Augmented\921.wav,Surprised
Ravdess_Augmented\922.wav,Surprised
Ravdess_Augmented\923.wav,Surprised
Ravdess_Augmented\924.wav,Calm
Ravdess_Augmented\925.wav,Calm
Ravdess_Augmented\926.wav,Calm
Ravdess_Augmented\927.wav,Calm
Ravdess_Augmented\928.wav,Happy
Ravdess_Augmented\929.wav,Happy
Ravdess_Augmented\930.wav,Happy
Ravdess_Augmented\931.wav,Happy
Ravdess_Augmented\932.wav,Angry
Ravdess_Augmented\933.wav,Angry
Ravdess_Augmented\934.wav,Angry
Ravdess_Augmented\935.wav,Angry
Ravdess_Augmented\936.wav,Neutral
Ravdess_Augmented\937.wav,Neutral
Ravdess_Augmented\938.wav,Neutral
Ravdess_Augmented\939.wav,Neutral
Ravdess_Augmented\940.wav,Angry
Ravdess_Augmented\941.wav,Angry
Ravdess_Augmented\942.wav,Angry
Ravdess_Augmented\943.wav,Angry
Ravdess_Augmented\944.wav,Surprised
Ravdess_Augmented\945.wav,Surprised
Ravdess_Augmented\946.wav,Surprised
Ravdess_Augmented\947.wav,Surprised
Ravdess_Augmented\948.wav,Neutral
Ravdess_Augmented\949.wav,Neutral
Ravdess_Augmented\950.wav,Neutral
Ravdess_Augmented\951.wav,Neutral
Ravdess_Augmented\952.wav,Fearful
Ravdess_Augmented\953.wav,Fearful
Ravdess_Augmented\954.wav,Fearful
Ravdess_Augmented\955.wav,Fearful
Ravdess_Augmented\956.wav,Sad
Ravdess_Augmented\957.wav,Sad
Ravdess_Augmented\958.wav,Sad
Ravdess_Augmented\959.wav,Sad
Ravdess_Augmented\960.wav,Disgust
Ravdess_Augmented\961.wav,Disgust
Ravdess_Augmented\962.wav,Disgust
Ravdess_Augmented\963.wav,Disgust
Ravdess_Augmented\964.wav,Surprised
Ravdess_Augmented\965.wav,Surprised
Ravdess_Augmented\966.wav,Surprised
Ravdess_Augmented\967.wav,Surprised
Ravdess_Augmented\968.wav,Sad
Ravdess_Augmented\969.wav,Sad
Ravdess_Augmented\970.wav,Sad
Ravdess_Augmented\971.wav,Sad
Ravdess_Augmented\972.wav,Calm
Ravdess_Augmented\973.wav,Calm
Ravdess_Augmented\974.wav,Calm
Ravdess_Augmented\975.wav,Calm
Ravdess_Augmented\976.wav,Happy
Ravdess_Augmented\977.wav,Happy
Ravdess_Augmented\978.wav,Happy
Ravdess_Augmented\979.wav,Happy
Ravdess_Augmented\980.wav,Angry
Ravdess_Augmented\981.wav,Angry
Ravdess_Augmented\982.wav,Angry
Ravdess_Augmented\983.wav,Angry
Ravdess_Augmented\984.wav,Neutral
Ravdess_Augmented\985.wav,Neutral
Ravdess_Augmented\986.wav,Neutral
Ravdess_Augmented\987.wav,Neutral
Ravdess_Augmented\988.wav,Disgust
Ravdess_Augmented\989.wav,Disgust
Ravdess_Augmented\990.wav,Disgust
Ravdess_Augmented\991.wav,Disgust
Ravdess_Augmented\992.wav,Disgust
Ravdess_Augmented\993.wav,Disgust
Ravdess_Augmented\994.wav,Disgust
Ravdess_Augmented\995.wav,Disgust
Ravdess_Augmented\996.wav,Surprised
Ravdess_Augmented\997.wav,Surprised
Ravdess_Augmented\998.wav,Surprised
Ravdess_Augmented\999.wav,Surprised
Ravdess_Augmented\1000.wav,Happy
Ravdess_Augmented\1001.wav,Happy
Ravdess_Augmented\1002.wav,Happy
Ravdess_Augmented\1003.wav,Happy
Ravdess_Augmented\1004.wav,Surprised
Ravdess_Augmented\1005.wav,Surprised
Ravdess_Augmented\1006.wav,Surprised
Ravdess_Augmented\1007.wav,Surprised
Ravdess_Augmented\1008.wav,Happy
Ravdess_Augmented\1009.wav,Happy
Ravdess_Augmented\1010.wav,Happy
Ravdess_Augmented\1011.wav,Happy
Ravdess_Augmented\1012.wav,Surprised
Ravdess_Augmented\1013.wav,Surprised
Ravdess_Augmented\1014.wav,Surprised
Ravdess_Augmented\1015.wav,Surprised
Ravdess_Augmented\1016.wav,Fearful
Ravdess_Augmented\1017.wav,Fearful
Ravdess_Augmented\1018.wav,Fearful
Ravdess_Augmented\1019.wav,Fearful
Ravdess_Augmented\1020.wav,Disgust
Ravdess_Augmented\1021.wav,Disgust
Ravdess_Augmented\1022.wav,Disgust
Ravdess_Augmented\1023.wav,Disgust
Ravdess_Augmented\1024.wav,Angry
Ravdess_Augmented\1025.wav,Angry
Ravdess_Augmented\1026.wav,Angry
Ravdess_Augmented\1027.wav,Angry
Ravdess_Augmented\1028.wav,Fearful
Ravdess_Augmented\1029.wav,Fearful
Ravdess_Augmented\1030.wav,Fearful
Ravdess_Augmented\1031.wav,Fearful
Ravdess_Augmented\1032.wav,Fearful
Ravdess_Augmented\1033.wav,Fearful
Ravdess_Augmented\1034.wav,Fearful
Ravdess_Augmented\1035.wav,Fearful
Ravdess_Augmented\1036.wav,Happy
Ravdess_Augmented\1037.wav,Happy
Ravdess_Augmented\1038.wav,Happy
Ravdess_Augmented\1039.wav,Happy
Ravdess_Augmented\1040.wav,Sad
Ravdess_Augmented\1041.wav,Sad
Ravdess_Augmented\1042.wav,Sad
Ravdess_Augmented\1043.wav,Sad
Ravdess_Augmented\1044.wav,Happy
Ravdess_Augmented\1045.wav,Happy
Ravdess_Augmented\1046.wav,Happy
Ravdess_Augmented\1047.wav,Happy
Ravdess_Augmented\1048.wav,Angry
Ravdess_Augmented\1049.wav,Angry
Ravdess_Augmented\1050.wav,Angry
Ravdess_Augmented\1051.wav,Angry
Ravdess_Augmented\1052.wav,Happy
Ravdess_Augmented\1053.wav,Happy
Ravdess_Augmented\1054.wav,Happy
Ravdess_Augmented\1055.wav,Happy
Ravdess_Augmented\1056.wav,Angry
Ravdess_Augmented\1057.wav,Angry
Ravdess_Augmented\1058.wav,Angry
Ravdess_Augmented\1059.wav,Angry
Ravdess_Augmented\1060.wav,Happy
Ravdess_Augmented\1061.wav,Happy
Ravdess_Augmented\1062.wav,Happy
Ravdess_Augmented\1063.wav,Happy
Ravdess_Augmented\1064.wav,Sad
Ravdess_Augmented\1065.wav,Sad
Ravdess_Augmented\1066.wav,Sad
Ravdess_Augmented\1067.wav,Sad
Ravdess_Augmented\1068.wav,Surprised
Ravdess_Augmented\1069.wav,Surprised
Ravdess_Augmented\1070.wav,Surprised
Ravdess_Augmented\1071.wav,Surprised
Ravdess_Augmented\1072.wav,Angry
Ravdess_Augmented\1073.wav,Angry
Ravdess_Augmented\1074.wav,Angry
Ravdess_Augmented\1075.wav,Angry
Ravdess_Augmented\1076.wav,Sad
Ravdess_Augmented\1077.wav,Sad
Ravdess_Augmented\1078.wav,Sad
Ravdess_Augmented\1079.wav,Sad
Ravdess_Augmented\1080.wav,Calm
Ravdess_Augmented\1081.wav,Calm
Ravdess_Augmented\1082.wav,Calm
Ravdess_Augmented\1083.wav,Calm
Ravdess_Augmented\1084.wav,Calm
Ravdess_Augmented\1085.wav,Calm
Ravdess_Augmented\1086.wav,Calm
Ravdess_Augmented\1087.wav,Calm
Ravdess_Augmented\1088.wav,Sad
Ravdess_Augmented\1089.wav,Sad
Ravdess_Augmented\1090.wav,Sad
Ravdess_Augmented\1091.wav,Sad
Ravdess_Augmented\1092.wav,Sad
Ravdess_Augmented\1093.wav,Sad
Ravdess_Augmented\1094.wav,Sad
Ravdess_Augmented\1095.wav,Sad
Ravdess_Augmented\1096.wav,Calm
Ravdess_Augmented\1097.wav,Calm
Ravdess_Augmented\1098.wav,Calm
Ravdess_Augmented\1099.wav,Calm
Ravdess_Augmented\1100.wav,Disgust
Ravdess_Augmented\1101.wav,Disgust
Ravdess_Augmented\1102.wav,Disgust
Ravdess_Augmented\1103.wav,Disgust
Ravdess_Augmented\1104.wav,Happy
Ravdess_Augmented\1105.wav,Happy
Ravdess_Augmented\1106.wav,Happy
Ravdess_Augmented\1107.wav,Happy
Ravdess_Augmented\1108.wav,Angry
Ravdess_Augmented\1109.wav,Angry
Ravdess_Augmented\1110.wav,Angry
Ravdess_Augmented\1111.wav,Angry
Ravdess_Augmented\1112.wav,Happy
Ravdess_Augmented\1113.wav,Happy
Ravdess_Augmented\1114.wav,Happy
Ravdess_Augmented\1115.wav,Happy
Ravdess_Augmented\1116.wav,Fearful
Ravdess_Augmented\1117.wav,Fearful
Ravdess_Augmented\1118.wav,Fearful
Ravdess_Augmented\1119.wav,Fearful
Ravdess_Augmented\1120.wav,Fearful
Ravdess_Augmented\1121.wav,Fearful
Ravdess_Augmented\1122.wav,Fearful
Ravdess_Augmented\1123.wav,Fearful
Ravdess_Augmented\1124.wav,Surprised
Ravdess_Augmented\1125.wav,Surprised
Ravdess_Augmented\1126.wav,Surprised
Ravdess_Augmented\1127.wav,Surprised
Ravdess_Augmented\1128.wav,Angry
Ravdess_Augmented\1129.wav,Angry
Ravdess_Augmented\1130.wav,Angry
Ravdess_Augmented\1131.wav,Angry
Ravdess_Augmented\1132.wav,Sad
Ravdess_Augmented\1133.wav,Sad
Ravdess_Augmented\1134.wav,Sad
Ravdess_Augmented\1135.wav,Sad
Ravdess_Augmented\1136.wav,Fearful
Ravdess_Augmented\1137.wav,Fearful
Ravdess_Augmented\1138.wav,Fearful
Ravdess_Augmented\1139.wav,Fearful
Ravdess_Augmented\1140.wav,Sad
Ravdess_Augmented\1141.wav,Sad
Ravdess_Augmented\1142.wav,Sad
Ravdess_Augmented\1143.wav,Sad
Ravdess_Augmented\1144.wav,Angry
Ravdess_Augmented\1145.wav,Angry
Ravdess_Augmented\1146.wav,Angry
Ravdess_Augmented\1147.wav,Angry
Ravdess_Augmented\1148.wav,Calm
Ravdess_Augmented\1149.wav,Calm
Ravdess_Augmented\1150.wav,Calm
Ravdess_Augmented\1151.wav,Calm
Ravdess_Augmented\1152.wav,Angry
Ravdess_Augmented\1153.wav,Angry
Ravdess_Augmented\1154.wav,Angry
Ravdess_Augmented\1155.wav,Angry
Ravdess_Augmented\1156.wav,Angry
Ravdess_Augmented\1157.wav,Angry
Ravdess_Augmented\1158.wav,Angry
Ravdess_Augmented\1159.wav,Angry
Ravdess_Augmented\1160.wav,Disgust
Ravdess_Augmented\1161.wav,Disgust
Ravdess_Augmented\1162.wav,Disgust
Ravdess_Augmented\1163.wav,Disgust
Ravdess_Augmented\1164.wav,Neutral
Ravdess_Augmented\1165.wav,Neutral
Ravdess_Augmented\1166.wav,Neutral
Ravdess_Augmented\1167.wav,Neutral
Ravdess_Augmented\1168.wav,Surprised
Ravdess_Augmented\1169.wav,Surprised
Ravdess_Augmented\1170.wav,Surprised
Ravdess_Augmented\1171.wav,Surprised
Ravdess_Augmented\1172.wav,Disgust
Ravdess_Augmented\1173.wav,Disgust
Ravdess_Augmented\1174.wav,Disgust
Ravdess_Augmented\1175.wav,Disgust
Ravdess_Augmented\1176.wav,Calm
Ravdess_Augmented\1177.wav,Calm
Ravdess_Augmented\1178.wav,Calm
Ravdess_Augmented\1179.wav,Calm
Ravdess_Augmented\1180.wav,Disgust
Ravdess_Augmented\1181.wav,Disgust
Ravdess_Augmented\1182.wav,Disgust
Ravdess_Augmented\1183.wav,Disgust
Ravdess_Augmented\1184.wav,Disgust
Ravdess_Augmented\1185.wav,Disgust
Ravdess_Augmented\1186.wav,Disgust
Ravdess_Augmented\1187.wav,Disgust
Ravdess_Augmented\1188.wav,Fearful
Ravdess_Augmented\1189.wav,Fearful
Ravdess_Augmented\1190.wav,Fearful
Ravdess_Augmented\1191.wav,Fearful
Ravdess_Augmented\1192.wav,Angry
Ravdess_Augmented\1193.wav,Angry
Ravdess_Augmented\1194.wav,Angry
Ravdess_Augmented\1195.wav,Angry
Ravdess_Augmented\1196.wav,Happy
Ravdess_Augmented\1197.wav,Happy
Ravdess_Augmented\1198.wav,Happy
Ravdess_Augmented\1199.wav,Happy
Ravdess_Augmented\1200.wav,Surprised
Ravdess_Augmented\1201.wav,Surprised
Ravdess_Augmented\1202.wav,Surprised
Ravdess_Augmented\1203.wav,Surprised
Ravdess_Augmented\1204.wav,Angry
Ravdess_Augmented\1205.wav,Angry
Ravdess_Augmented\1206.wav,Angry
Ravdess_Augmented\1207.wav,Angry
Ravdess_Augmented\1208.wav,Surprised
Ravdess_Augmented\1209.wav,Surprised
Ravdess_Augmented\1210.wav,Surprised
Ravdess_Augmented\1211.wav,Surprised
Ravdess_Augmented\1212.wav,Calm
Ravdess_Augmented\1213.wav,Calm
Ravdess_Augmented\1214.wav,Calm
Ravdess_Augmented\1215.wav,Calm
Ravdess_Augmented\1216.wav,Disgust
Ravdess_Augmented\1217.wav,Disgust
Ravdess_Augmented\1218.wav,Disgust
Ravdess_Augmented\1219.wav,Disgust
Ravdess_Augmented\1220.wav,Happy
Ravdess_Augmented\1221.wav,Happy
Ravdess_Augmented\1222.wav,Happy
Ravdess_Augmented\1223.wav,Happy
Ravdess_Augmented\1224.wav,Calm
Ravdess_Augmented\1225.wav,Calm
Ravdess_Augmented\1226.wav,Calm
Ravdess_Augmented\1227.wav,Calm
Ravdess_Augmented\1228.wav,Disgust
Ravdess_Augmented\1229.wav,Disgust
Ravdess_Augmented\1230.wav,Disgust
Ravdess_Augmented\1231.wav,Disgust
Ravdess_Augmented\1232.wav,Calm
Ravdess_Augmented\1233.wav,Calm
Ravdess_Augmented\1234.wav,Calm
Ravdess_Augmented\1235.wav,Calm
Ravdess_Augmented\1236.wav,Calm
Ravdess_Augmented\1237.wav,Calm
Ravdess_Augmented\1238.wav,Calm
Ravdess_Augmented\1239.wav,Calm
Ravdess_Augmented\1240.wav,Fearful
Ravdess_Augmented\1241.wav,Fearful
Ravdess_Augmented\1242.wav,Fearful
Ravdess_Augmented\1243.wav,Fearful
Ravdess_Augmented\1244.wav,Happy
Ravdess_Augmented\1245.wav,Happy
Ravdess_Augmented\1246.wav,Happy
Ravdess_Augmented\1247.wav,Happy
Ravdess_Augmented\1248.wav,Calm
Ravdess_Augmented\1249.wav,Calm
Ravdess_Augmented\1250.wav,Calm
Ravdess_Augmented\1251.wav,Calm
Ravdess_Augmented\1252.wav,Happy
Ravdess_Augmented\1253.wav,Happy
Ravdess_Augmented\1254.wav,Happy
Ravdess_Augmented\1255.wav,Happy
Ravdess_Augmented\1256.wav,Surprised
Ravdess_Augmented\1257.wav,Surprised
Ravdess_Augmented\1258.wav,Surprised
Ravdess_Augmented\1259.wav,Surprised
Ravdess_Augmented\1260.wav,Surprised
Ravdess_Augmented\1261.wav,Surprised
Ravdess_Augmented\1262.wav,Surprised
Ravdess_Augmented\1263.wav,Surprised
Ravdess_Augmented\1264.wav,Angry
Ravdess_Augmented\1265.wav,Angry
Ravdess_Augmented\1266.wav,Angry
Ravdess_Augmented\1267.wav,Angry
Ravdess_Augmented\1268.wav,Disgust
Ravdess_Augmented\1269.wav,Disgust
Ravdess_Augmented\1270.wav,Disgust
Ravdess_Augmented\1271.wav,Disgust
Ravdess_Augmented\1272.wav,Disgust
Ravdess_Augmented\1273.wav,Disgust
Ravdess_Augmented\1274.wav,Disgust
Ravdess_Augmented\1275.wav,Disgust
Ravdess_Augmented\1276.wav,Neutral
Ravdess_Augmented\1277.wav,Neutral
Ravdess_Augmented\1278.wav,Neutral
Ravdess_Augmented\1279.wav,Neutral
Ravdess_Augmented\1280.wav,Fearful
Ravdess_Augmented\1281.wav,Fearful
Ravdess_Augmented\1282.wav,Fearful
Ravdess_Augmented\1283.wav,Fearful
Ravdess_Augmented\1284.wav,Calm
Ravdess_Augmented\1285.wav,Calm
Ravdess_Augmented\1286.wav,Calm
Ravdess_Augmented\1287.wav,Calm
Ravdess_Augmented\1288.wav,Happy
Ravdess_Augmented\1289.wav,Happy
Ravdess_Augmented\1290.wav,Happy
Ravdess_Augmented\1291.wav,Happy
Ravdess_Augmented\1292.wav,Sad
Ravdess_Augmented\1293.wav,Sad
Ravdess_Augmented\1294.wav,Sad
Ravdess_Augmented\1295.wav,Sad
Ravdess_Augmented\1296.wav,Happy
Ravdess_Augmented\1297.wav,Happy
Ravdess_Augmented\1298.wav,Happy
Ravdess_Augmented\1299.wav,Happy
Ravdess_Augmented\1300.wav,Calm
Ravdess_Augmented\1301.wav,Calm
Ravdess_Augmented\1302.wav,Calm
Ravdess_Augmented\1303.wav,Calm
Ravdess_Augmented\1304.wav,Sad
Ravdess_Augmented\1305.wav,Sad
Ravdess_Augmented\1306.wav,Sad
Ravdess_Augmented\1307.wav,Sad
Ravdess_Augmented\1308.wav,Disgust
Ravdess_Augmented\1309.wav,Disgust
Ravdess_Augmented\1310.wav,Disgust
Ravdess_Augmented\1311.wav,Disgust
Ravdess_Augmented\1312.wav,Fearful
Ravdess_Augmented\1313.wav,Fearful
Ravdess_Augmented\1314.wav,Fearful
Ravdess_Augmented\1315.wav,Fearful
Ravdess_Augmented\1316.wav,Sad
Ravdess_Augmented\1317.wav,Sad
Ravdess_Augmented\1318.wav,Sad
Ravdess_Augmented\1319.wav,Sad
Ravdess_Augmented\1320.wav,Calm
Ravdess_Augmented\1321.wav,Calm
Ravdess_Augmented\1322.wav,Calm
Ravdess_Augmented\1323.wav,Calm
Ravdess_Augmented\1324.wav,Sad
Ravdess_Augmented\1325.wav,Sad
Ravdess_Augmented\1326.wav,Sad
Ravdess_Augmented\1327.wav,Sad
Ravdess_Augmented\1328.wav,Fearful
Ravdess_Augmented\1329.wav,Fearful
Ravdess_Augmented\1330.wav,Fearful
Ravdess_Augmented\1331.wav,Fearful
Ravdess_Augmented\1332.wav,Neutral
Ravdess_Augmented\1333.wav,Neutral
Ravdess_Augmented\1334.wav,Neutral
Ravdess_Augmented\1335.wav,Neutral
Ravdess_Augmented\1336.wav,Happy
Ravdess_Augmented\1337.wav,Happy
Ravdess_Augmented\1338.wav,Happy
Ravdess_Augmented\1339.wav,Happy
Ravdess_Augmented\1340.wav,Disgust
Ravdess_Augmented\1341.wav,Disgust
Ravdess_Augmented\1342.wav,Disgust
Ravdess_Augmented\1343.wav,Disgust
Ravdess_Augmented\1344.wav,Fearful
Ravdess_Augmented\1345.wav,Fearful
Ravdess_Augmented\1346.wav,Fearful
Ravdess_Augmented\1347.wav,Fearful
Ravdess_Augmented\1348.wav,Happy
