path,emotion
Ravdess_Silence\958.wav,Surprised
Ravdess_Silence\386.wav,Sad
Ravdess_Silence\1203.wav,Neutral
Ravdess_Silence\553.wav,Happy
Ravdess_Silence\722.wav,Neutral
Ravdess_Silence\420.wav,Neutral
Ravdess_Silence\688.wav,Angry
Ravdess_Silence\1166.wav,Sad
Ravdess_Silence\982.wav,Sad
Ravdess_Silence\904.wav,Calm
Ravdess_Silence\1310.wav,Disgust
Ravdess_Silence\423.wav,Neutral
Ravdess_Silence\933.wav,Angry
Ravdess_Silence\314.wav,Happy
Ravdess_Silence\741.wav,Sad
Ravdess_Silence\1009.wav,Disgust
Ravdess_Silence\1291.wav,Angry
Ravdess_Silence\943.wav,Fearful
Ravdess_Silence\912.wav,Happy
Ravdess_Silence\611.wav,Calm
Ravdess_Silence\686.wav,Sad
Ravdess_Silence\224.wav,Disgust
Ravdess_Silence\870.wav,Angry
Ravdess_Silence\1051.wav,Angry
Ravdess_Silence\202.wav,Sad
Ravdess_Silence\1304.wav,Disgust
Ravdess_Silence\970.wav,Calm
Ravdess_Silence\536.wav,Surprised
Ravdess_Silence\1114.wav,Angry
Ravdess_Silence\942.wav,Fearful
Ravdess_Silence\1282.wav,Sad
Ravdess_Silence\743.wav,Sad
Ravdess_Silence\710.wav,Disgust
Ravdess_Silence\783.wav,Neutral
Ravdess_Silence\124.wav,Calm
Ravdess_Silence\316.wav,Happy
Ravdess_Silence\39.wav,Fearful
Ravdess_Silence\557.wav,Happy
Ravdess_Silence\1190.wav,Disgust
Ravdess_Silence\379.wav,Happy
Ravdess_Silence\1384.wav,Calm
Ravdess_Silence\1318.wav,Surprised
Ravdess_Silence\45.wav,Disgust
Ravdess_Silence\1157.wav,Happy
Ravdess_Silence\47.wav,Disgust
Ravdess_Silence\1199.wav,Surprised
Ravdess_Silence\629.wav,Angry
Ravdess_Silence\1104.wav,Sad
Ravdess_Silence\545.wav,Calm
Ravdess_Silence\864.wav,Sad
Ravdess_Silence\297.wav,Surprised
Ravdess_Silence\731.wav,Calm
Ravdess_Silence\382.wav,Sad
Ravdess_Silence\978.wav,Happy
Ravdess_Silence\1176.wav,Fearful
Ravdess_Silence\140.wav,Sad
Ravdess_Silence\435.wav,Happy
Ravdess_Silence\655.wav,Surprised
Ravdess_Silence\35.wav,Angry
Ravdess_Silence\211.wav,Angry
Ravdess_Silence\97.wav,Fearful
Ravdess_Silence\893.wav,Surprised
Ravdess_Silence\143.wav,Sad
Ravdess_Silence\299.wav,Surprised
Ravdess_Silence\331.wav,Angry
Ravdess_Silence\801.wav,Sad
Ravdess_Silence\1180.wav,Fearful
Ravdess_Silence\744.wav,Sad
Ravdess_Silence\725.wav,Calm
Ravdess_Silence\220.wav,Fearful
Ravdess_Silence\1261.wav,Neutral
Ravdess_Silence\546.wav,Calm
Ravdess_Silence\505.wav,Sad
Ravdess_Silence\1290.wav,Angry
Ravdess_Silence\896.wav,Surprised
Ravdess_Silence\285.wav,Disgust
Ravdess_Silence\1343.wav,Sad
Ravdess_Silence\609.wav,Calm
Ravdess_Silence\833.wav,Surprised
Ravdess_Silence\797.wav,Happy
Ravdess_Silence\1397.wav,Happy
Ravdess_Silence\916.wav,Happy
Ravdess_Silence\292.wav,Surprised
Ravdess_Silence\627.wav,Sad
Ravdess_Silence\139.wav,Happy
Ravdess_Silence\654.wav,Surprised
Ravdess_Silence\724.wav,Calm
Ravdess_Silence\548.wav,Calm
Ravdess_Silence\209.wav,Angry
Ravdess_Silence\178.wav,Surprised
Ravdess_Silence\54.wav,Surprised
Ravdess_Silence\1424.wav,Disgust
Ravdess_Silence\347.wav,Disgust
Ravdess_Silence\1226.wav,Sad
Ravdess_Silence\353.wav,Surprised
Ravdess_Silence\168.wav,Disgust
Ravdess_Silence\1136.wav,Surprised
Ravdess_Silence\1375.wav,Surprised
Ravdess_Silence\1025.wav,Calm
Ravdess_Silence\106.wav,Disgust
Ravdess_Silence\950.wav,Disgust
Ravdess_Silence\1094.wav,Happy
Ravdess_Silence\119.wav,Surprised
Ravdess_Silence\1299.wav,Fearful
Ravdess_Silence\253.wav,Happy
Ravdess_Silence\1368.wav,Disgust
Ravdess_Silence\1390.wav,Calm
Ravdess_Silence\167.wav,Disgust
Ravdess_Silence\1279.wav,Happy
Ravdess_Silence\1070.wav,Disgust
Ravdess_Silence\4.wav,Calm
Ravdess_Silence\99.wav,Fearful
Ravdess_Silence\34.wav,Angry
Ravdess_Silence\913.wav,Happy
Ravdess_Silence\79.wav,Happy
Ravdess_Silence\891.wav,Disgust
Ravdess_Silence\471.wav,Disgust
Ravdess_Silence\946.wav,Disgust
Ravdess_Silence\1269.wav,Calm
Ravdess_Silence\1126.wav,Disgust
Ravdess_Silence\1385.wav,Calm
Ravdess_Silence\1220.wav,Sad
Ravdess_Silence\1181.wav,Fearful
Ravdess_Silence\490.wav,Calm
Ravdess_Silence\842.wav,Neutral
Ravdess_Silence\123.wav,Neutral
Ravdess_Silence\667.wav,Calm
Ravdess_Silence\235.wav,Surprised
Ravdess_Silence\621.wav,Sad
Ravdess_Silence\839.wav,Surprised
Ravdess_Silence\87.wav,Sad
Ravdess_Silence\320.wav,Sad
Ravdess_Silence\22.wav,Sad
Ravdess_Silence\17.wav,Happy
Ravdess_Silence\1236.wav,Fearful
Ravdess_Silence\605.wav,Calm
Ravdess_Silence\426.wav,Calm
Ravdess_Silence\142.wav,Sad
Ravdess_Silence\0.wav,Neutral
Ravdess_Silence\66.wav,Calm
Ravdess_Silence\1366.wav,Disgust
Ravdess_Silence\160.wav,Fearful
Ravdess_Silence\311.wav,Calm
Ravdess_Silence\1072.wav,Surprised
Ravdess_Silence\1430.wav,Disgust
Ravdess_Silence\472.wav,Surprised
Ravdess_Silence\832.wav,Surprised
Ravdess_Silence\100.wav,Fearful
Ravdess_Silence\36.wav,Fearful
Ravdess_Silence\779.wav,Surprised
Ravdess_Silence\430.wav,Calm
Ravdess_Silence\361.wav,Neutral
Ravdess_Silence\1365.wav,Disgust
Ravdess_Silence\704.wav,Disgust
Ravdess_Silence\338.wav,Fearful
Ravdess_Silence\777.wav,Surprised
Ravdess_Silence\219.wav,Fearful
Ravdess_Silence\475.wav,Surprised
Ravdess_Silence\584.wav,Disgust
Ravdess_Silence\1085.wav,Calm
Ravdess_Silence\727.wav,Calm
Ravdess_Silence\146.wav,Sad
Ravdess_Silence\837.wav,Surprised
Ravdess_Silence\712.wav,Surprised
Ravdess_Silence\863.wav,Sad
Ravdess_Silence\846.wav,Calm
Ravdess_Silence\1154.wav,Happy
Ravdess_Silence\1208.wav,Calm
Ravdess_Silence\1149.wav,Calm
Ravdess_Silence\217.wav,Fearful
Ravdess_Silence\308.wav,Calm
Ravdess_Silence\617.wav,Happy
Ravdess_Silence\1002.wav,Fearful
Ravdess_Silence\517.wav,Fearful
Ravdess_Silence\470.wav,Disgust
Ravdess_Silence\530.wav,Disgust
Ravdess_Silence\1205.wav,Calm
Ravdess_Silence\737.wav,Happy
Ravdess_Silence\1003.wav,Fearful
Ravdess_Silence\656.wav,Surprised
Ravdess_Silence\1227.wav,Sad
Ravdess_Silence\1438.wav,Surprised
Ravdess_Silence\1046.wav,Sad
Ravdess_Silence\1272.wav,Happy
Ravdess_Silence\380.wav,Sad
Ravdess_Silence\569.wav,Angry
Ravdess_Silence\883.wav,Fearful
Ravdess_Silence\1038.wav,Happy
Ravdess_Silence\1307.wav,Disgust
Ravdess_Silence\205.wav,Sad
Ravdess_Silence\407.wav,Disgust
Ravdess_Silence\1084.wav,Calm
Ravdess_Silence\572.wav,Angry
Ravdess_Silence\773.wav,Surprised
Ravdess_Silence\894.wav,Surprised
Ravdess_Silence\240.wav,Neutral
Ravdess_Silence\455.wav,Angry
Ravdess_Silence\564.wav,Sad
Ravdess_Silence\826.wav,Disgust
Ravdess_Silence\689.wav,Angry
Ravdess_Silence\156.wav,Fearful
Ravdess_Silence\1165.wav,Sad
Ravdess_Silence\457.wav,Fearful
Ravdess_Silence\134.wav,Happy
Ravdess_Silence\792.wav,Happy
Ravdess_Silence\1017.wav,Surprised
Ravdess_Silence\449.wav,Angry
Ravdess_Silence\522.wav,Fearful
Ravdess_Silence\641.wav,Fearful
Ravdess_Silence\969.wav,Calm
Ravdess_Silence\1323.wav,Neutral
Ravdess_Silence\1068.wav,Disgust
Ravdess_Silence\342.wav,Fearful
Ravdess_Silence\720.wav,Neutral
Ravdess_Silence\1289.wav,Angry
Ravdess_Silence\313.wav,Happy
Ravdess_Silence\1401.wav,Sad
Ravdess_Silence\588.wav,Disgust
Ravdess_Silence\246.wav,Calm
Ravdess_Silence\975.wav,Happy
Ravdess_Silence\707.wav,Disgust
Ravdess_Silence\1229.wav,Angry
Ravdess_Silence\1225.wav,Sad
Ravdess_Silence\43.wav,Fearful
Ravdess_Silence\1222.wav,Sad
Ravdess_Silence\376.wav,Happy
Ravdess_Silence\227.wav,Disgust
Ravdess_Silence\658.wav,Surprised
Ravdess_Silence\323.wav,Sad
Ravdess_Silence\809.wav,Angry
Ravdess_Silence\1215.wav,Happy
Ravdess_Silence\666.wav,Calm
Ravdess_Silence\756.wav,Fearful
Ravdess_Silence\1406.wav,Sad
Ravdess_Silence\568.wav,Angry
Ravdess_Silence\461.wav,Fearful
Ravdess_Silence\516.wav,Fearful
Ravdess_Silence\127.wav,Calm
Ravdess_Silence\33.wav,Angry
Ravdess_Silence\1386.wav,Calm
Ravdess_Silence\159.wav,Fearful
Ravdess_Silence\988.wav,Angry
Ravdess_Silence\1221.wav,Sad
Ravdess_Silence\1234.wav,Angry
Ravdess_Silence\694.wav,Angry
Ravdess_Silence\332.wav,Angry
Ravdess_Silence\552.wav,Happy
Ravdess_Silence\114.wav,Surprised
Ravdess_Silence\269.wav,Angry
Ravdess_Silence\1088.wav,Calm
Ravdess_Silence\18.wav,Happy
Ravdess_Silence\1231.wav,Angry
Ravdess_Silence\776.wav,Surprised
Ravdess_Silence\600.wav,Neutral
Ravdess_Silence\94.wav,Angry
Ravdess_Silence\283.wav,Fearful
Ravdess_Silence\336.wav,Fearful
Ravdess_Silence\790.wav,Calm
Ravdess_Silence\1029.wav,Calm
Ravdess_Silence\1237.wav,Fearful
Ravdess_Silence\1185.wav,Disgust
Ravdess_Silence\760.wav,Fearful
Ravdess_Silence\55.wav,Surprised
Ravdess_Silence\1405.wav,Sad
Ravdess_Silence\699.wav,Fearful
Ravdess_Silence\191.wav,Calm
Ravdess_Silence\1023.wav,Neutral
Ravdess_Silence\637.wav,Fearful
Ravdess_Silence\1027.wav,Calm
Ravdess_Silence\422.wav,Neutral
Ravdess_Silence\280.wav,Fearful
Ravdess_Silence\447.wav,Sad
Ravdess_Silence\1128.wav,Disgust
Ravdess_Silence\885.wav,Disgust
Ravdess_Silence\750.wav,Angry
Ravdess_Silence\464.wav,Disgust
Ravdess_Silence\961.wav,Neutral
Ravdess_Silence\1212.wav,Happy
Ravdess_Silence\977.wav,Happy
Ravdess_Silence\935.wav,Angry
Ravdess_Silence\930.wav,Angry
Ravdess_Silence\1010.wav,Disgust
Ravdess_Silence\845.wav,Calm
Ravdess_Silence\483.wav,Neutral
Ravdess_Silence\445.wav,Sad
Ravdess_Silence\188.wav,Calm
Ravdess_Silence\515.wav,Angry
Ravdess_Silence\1152.wav,Happy
Ravdess_Silence\1123.wav,Fearful
Ravdess_Silence\871.wav,Angry
Ravdess_Silence\350.wav,Disgust
Ravdess_Silence\1102.wav,Sad
Ravdess_Silence\250.wav,Calm
Ravdess_Silence\91.wav,Angry
Ravdess_Silence\503.wav,Sad
Ravdess_Silence\1427.wav,Disgust
Ravdess_Silence\1369.wav,Disgust
Ravdess_Silence\1200.wav,Neutral
Ravdess_Silence\1043.wav,Sad
Ravdess_Silence\1020.wav,Neutral
Ravdess_Silence\764.wav,Disgust
Ravdess_Silence\684.wav,Sad
Ravdess_Silence\995.wav,Angry
Ravdess_Silence\798.wav,Happy
Ravdess_Silence\1333.wav,Happy
Ravdess_Silence\193.wav,Happy
Ravdess_Silence\1141.wav,Neutral
Ravdess_Silence\576.wav,Fearful
Ravdess_Silence\595.wav,Surprised
Ravdess_Silence\113.wav,Surprised
Ravdess_Silence\887.wav,Disgust
Ravdess_Silence\1097.wav,Happy
Ravdess_Silence\897.wav,Surprised
Ravdess_Silence\103.wav,Fearful
Ravdess_Silence\986.wav,Sad
Ravdess_Silence\233.wav,Surprised
Ravdess_Silence\723.wav,Neutral
Ravdess_Silence\1206.wav,Calm
Ravdess_Silence\1033.wav,Happy
Ravdess_Silence\1270.wav,Calm
Ravdess_Silence\180.wav,Neutral
Ravdess_Silence\136.wav,Happy
Ravdess_Silence\88.wav,Angry
Ravdess_Silence\107.wav,Disgust
Ravdess_Silence\76.wav,Happy
Ravdess_Silence\1377.wav,Surprised
Ravdess_Silence\154.wav,Angry
Ravdess_Silence\298.wav,Surprised
Ravdess_Silence\1170.wav,Angry
