path,emotion
dataset\ravdess\Actor_07\03-01-04-01-02-02-07.wav,Sad
dataset\ravdess\Actor_07\03-01-04-02-01-01-07.wav,Sad
dataset\ravdess\Actor_07\03-01-04-02-01-02-07.wav,Sad
dataset\ravdess\Actor_07\03-01-04-02-02-01-07.wav,Sad
dataset\ravdess\Actor_07\03-01-04-02-02-02-07.wav,Sad
dataset\ravdess\Actor_07\03-01-05-01-01-01-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-01-01-02-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-01-02-01-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-01-02-02-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-02-01-01-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-02-01-02-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-02-02-01-07.wav,Angry
dataset\ravdess\Actor_07\03-01-05-02-02-02-07.wav,Angry
dataset\ravdess\Actor_07\03-01-06-01-01-01-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-01-01-02-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-01-02-01-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-01-02-02-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-02-01-01-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-02-01-02-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-02-02-01-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-06-02-02-02-07.wav,Fearful
dataset\ravdess\Actor_07\03-01-07-01-01-01-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-01-01-02-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-01-02-01-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-01-02-02-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-02-01-01-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-02-01-02-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-02-02-01-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-07-02-02-02-07.wav,Disgust
dataset\ravdess\Actor_07\03-01-08-01-01-01-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-01-01-02-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-01-02-01-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-01-02-02-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-02-01-01-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-02-01-02-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-02-02-01-07.wav,Surprised
dataset\ravdess\Actor_07\03-01-08-02-02-02-07.wav,Surprised
dataset\ravdess\Actor_08\03-01-01-01-01-01-08.wav,Neutral
dataset\ravdess\Actor_08\03-01-01-01-01-02-08.wav,Neutral
dataset\ravdess\Actor_08\03-01-01-01-02-01-08.wav,Neutral
dataset\ravdess\Actor_08\03-01-01-01-02-02-08.wav,Neutral
dataset\ravdess\Actor_08\03-01-02-01-01-01-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-01-01-02-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-01-02-01-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-01-02-02-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-02-01-01-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-02-01-02-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-02-02-01-08.wav,Calm
dataset\ravdess\Actor_08\03-01-02-02-02-02-08.wav,Calm
dataset\ravdess\Actor_08\03-01-03-01-01-01-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-01-01-02-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-01-02-01-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-01-02-02-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-02-01-01-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-02-01-02-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-02-02-01-08.wav,Happy
dataset\ravdess\Actor_08\03-01-03-02-02-02-08.wav,Happy
dataset\ravdess\Actor_08\03-01-04-01-01-01-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-01-01-02-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-01-02-01-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-01-02-02-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-02-01-01-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-02-01-02-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-02-02-01-08.wav,Sad
dataset\ravdess\Actor_08\03-01-04-02-02-02-08.wav,Sad
dataset\ravdess\Actor_08\03-01-05-01-01-01-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-01-01-02-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-01-02-01-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-01-02-02-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-02-01-01-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-02-01-02-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-02-02-01-08.wav,Angry
dataset\ravdess\Actor_08\03-01-05-02-02-02-08.wav,Angry
dataset\ravdess\Actor_08\03-01-06-01-01-01-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-01-01-02-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-01-02-01-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-01-02-02-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-02-01-01-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-02-01-02-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-02-02-01-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-06-02-02-02-08.wav,Fearful
dataset\ravdess\Actor_08\03-01-07-01-01-01-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-01-01-02-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-01-02-01-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-01-02-02-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-02-01-01-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-02-01-02-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-02-02-01-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-07-02-02-02-08.wav,Disgust
dataset\ravdess\Actor_08\03-01-08-01-01-01-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-01-01-02-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-01-02-01-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-01-02-02-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-02-01-01-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-02-01-02-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-02-02-01-08.wav,Surprised
dataset\ravdess\Actor_08\03-01-08-02-02-02-08.wav,Surprised
dataset\ravdess\Actor_09\03-01-01-01-01-01-09.wav,Neutral
dataset\ravdess\Actor_09\03-01-01-01-01-02-09.wav,Neutral
dataset\ravdess\Actor_09\03-01-01-01-02-01-09.wav,Neutral
dataset\ravdess\Actor_09\03-01-01-01-02-02-09.wav,Neutral
dataset\ravdess\Actor_09\03-01-02-01-01-01-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-01-01-02-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-01-02-01-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-01-02-02-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-02-01-01-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-02-01-02-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-02-02-01-09.wav,Calm
dataset\ravdess\Actor_09\03-01-02-02-02-02-09.wav,Calm
dataset\ravdess\Actor_09\03-01-03-01-01-01-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-01-01-02-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-01-02-01-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-01-02-02-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-02-01-01-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-02-01-02-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-02-02-01-09.wav,Happy
dataset\ravdess\Actor_09\03-01-03-02-02-02-09.wav,Happy
dataset\ravdess\Actor_09\03-01-04-01-01-01-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-01-01-02-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-01-02-01-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-01-02-02-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-02-01-01-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-02-01-02-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-02-02-01-09.wav,Sad
dataset\ravdess\Actor_09\03-01-04-02-02-02-09.wav,Sad
dataset\ravdess\Actor_09\03-01-05-01-01-01-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-01-01-02-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-01-02-01-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-01-02-02-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-02-01-01-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-02-01-02-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-02-02-01-09.wav,Angry
dataset\ravdess\Actor_09\03-01-05-02-02-02-09.wav,Angry
dataset\ravdess\Actor_09\03-01-06-01-01-01-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-01-01-02-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-01-02-01-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-01-02-02-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-02-01-01-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-02-01-02-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-02-02-01-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-06-02-02-02-09.wav,Fearful
dataset\ravdess\Actor_09\03-01-07-01-01-01-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-01-01-02-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-01-02-01-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-01-02-02-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-02-01-01-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-02-01-02-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-02-02-01-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-07-02-02-02-09.wav,Disgust
dataset\ravdess\Actor_09\03-01-08-01-01-01-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-01-01-02-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-01-02-01-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-01-02-02-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-02-01-01-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-02-01-02-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-02-02-01-09.wav,Surprised
dataset\ravdess\Actor_09\03-01-08-02-02-02-09.wav,Surprised
dataset\ravdess\Actor_10\03-01-01-01-01-01-10.wav,Neutral
dataset\ravdess\Actor_10\03-01-01-01-01-02-10.wav,Neutral
dataset\ravdess\Actor_10\03-01-01-01-02-01-10.wav,Neutral
dataset\ravdess\Actor_10\03-01-01-01-02-02-10.wav,Neutral
dataset\ravdess\Actor_10\03-01-02-01-01-01-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-01-01-02-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-01-02-01-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-01-02-02-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-02-01-01-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-02-01-02-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-02-02-01-10.wav,Calm
dataset\ravdess\Actor_10\03-01-02-02-02-02-10.wav,Calm
dataset\ravdess\Actor_10\03-01-03-01-01-01-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-01-01-02-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-01-02-01-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-01-02-02-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-02-01-01-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-02-01-02-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-02-02-01-10.wav,Happy
dataset\ravdess\Actor_10\03-01-03-02-02-02-10.wav,Happy
dataset\ravdess\Actor_10\03-01-04-01-01-01-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-01-01-02-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-01-02-01-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-01-02-02-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-02-01-01-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-02-01-02-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-02-02-01-10.wav,Sad
dataset\ravdess\Actor_10\03-01-04-02-02-02-10.wav,Sad
dataset\ravdess\Actor_10\03-01-05-01-01-01-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-01-01-02-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-01-02-01-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-01-02-02-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-02-01-01-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-02-01-02-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-02-02-01-10.wav,Angry
dataset\ravdess\Actor_10\03-01-05-02-02-02-10.wav,Angry
dataset\ravdess\Actor_10\03-01-06-01-01-01-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-01-01-02-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-01-02-01-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-01-02-02-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-02-01-01-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-02-01-02-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-02-02-01-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-06-02-02-02-10.wav,Fearful
dataset\ravdess\Actor_10\03-01-07-01-01-01-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-01-01-02-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-01-02-01-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-01-02-02-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-02-01-01-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-02-01-02-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-02-02-01-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-07-02-02-02-10.wav,Disgust
dataset\ravdess\Actor_10\03-01-08-01-01-01-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-01-01-02-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-01-02-01-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-01-02-02-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-02-01-01-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-02-01-02-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-02-02-01-10.wav,Surprised
dataset\ravdess\Actor_10\03-01-08-02-02-02-10.wav,Surprised
dataset\ravdess\Actor_11\03-01-01-01-01-01-11.wav,Neutral
dataset\ravdess\Actor_11\03-01-01-01-01-02-11.wav,Neutral
dataset\ravdess\Actor_11\03-01-01-01-02-01-11.wav,Neutral
dataset\ravdess\Actor_11\03-01-01-01-02-02-11.wav,Neutral
dataset\ravdess\Actor_11\03-01-02-01-01-01-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-01-01-02-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-01-02-01-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-01-02-02-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-02-01-01-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-02-01-02-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-02-02-01-11.wav,Calm
dataset\ravdess\Actor_11\03-01-02-02-02-02-11.wav,Calm
dataset\ravdess\Actor_11\03-01-03-01-01-01-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-01-01-02-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-01-02-01-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-01-02-02-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-02-01-01-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-02-01-02-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-02-02-01-11.wav,Happy
dataset\ravdess\Actor_11\03-01-03-02-02-02-11.wav,Happy
dataset\ravdess\Actor_11\03-01-04-01-01-01-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-01-01-02-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-01-02-01-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-01-02-02-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-02-01-01-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-02-01-02-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-02-02-01-11.wav,Sad
dataset\ravdess\Actor_11\03-01-04-02-02-02-11.wav,Sad
dataset\ravdess\Actor_11\03-01-05-01-01-01-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-01-01-02-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-01-02-01-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-01-02-02-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-02-01-01-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-02-01-02-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-02-02-01-11.wav,Angry
dataset\ravdess\Actor_11\03-01-05-02-02-02-11.wav,Angry
dataset\ravdess\Actor_11\03-01-06-01-01-01-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-01-01-02-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-01-02-01-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-01-02-02-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-02-01-01-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-02-01-02-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-02-02-01-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-06-02-02-02-11.wav,Fearful
dataset\ravdess\Actor_11\03-01-07-01-01-01-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-01-01-02-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-01-02-01-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-01-02-02-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-02-01-01-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-02-01-02-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-02-02-01-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-07-02-02-02-11.wav,Disgust
dataset\ravdess\Actor_11\03-01-08-01-01-01-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-01-01-02-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-01-02-01-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-01-02-02-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-02-01-01-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-02-01-02-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-02-02-01-11.wav,Surprised
dataset\ravdess\Actor_11\03-01-08-02-02-02-11.wav,Surprised
dataset\ravdess\Actor_12\03-01-01-01-01-01-12.wav,Neutral
dataset\ravdess\Actor_12\03-01-01-01-01-02-12.wav,Neutral
dataset\ravdess\Actor_12\03-01-01-01-02-01-12.wav,Neutral
dataset\ravdess\Actor_12\03-01-01-01-02-02-12.wav,Neutral
dataset\ravdess\Actor_12\03-01-02-01-01-01-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-01-01-02-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-01-02-01-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-01-02-02-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-02-01-01-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-02-01-02-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-02-02-01-12.wav,Calm
dataset\ravdess\Actor_12\03-01-02-02-02-02-12.wav,Calm
dataset\ravdess\Actor_12\03-01-03-01-01-01-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-01-01-02-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-01-02-01-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-01-02-02-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-02-01-01-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-02-01-02-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-02-02-01-12.wav,Happy
dataset\ravdess\Actor_12\03-01-03-02-02-02-12.wav,Happy
dataset\ravdess\Actor_12\03-01-04-01-01-01-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-01-01-02-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-01-02-01-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-01-02-02-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-02-01-01-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-02-01-02-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-02-02-01-12.wav,Sad
dataset\ravdess\Actor_12\03-01-04-02-02-02-12.wav,Sad
dataset\ravdess\Actor_12\03-01-05-01-01-01-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-01-01-02-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-01-02-01-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-01-02-02-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-02-01-01-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-02-01-02-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-02-02-01-12.wav,Angry
dataset\ravdess\Actor_12\03-01-05-02-02-02-12.wav,Angry
dataset\ravdess\Actor_12\03-01-06-01-01-01-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-01-01-02-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-01-02-01-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-01-02-02-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-02-01-01-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-02-01-02-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-02-02-01-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-06-02-02-02-12.wav,Fearful
dataset\ravdess\Actor_12\03-01-07-01-01-01-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-01-01-02-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-01-02-01-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-01-02-02-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-02-01-01-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-02-01-02-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-02-02-01-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-07-02-02-02-12.wav,Disgust
dataset\ravdess\Actor_12\03-01-08-01-01-01-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-01-01-02-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-01-02-01-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-01-02-02-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-02-01-01-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-02-01-02-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-02-02-01-12.wav,Surprised
dataset\ravdess\Actor_12\03-01-08-02-02-02-12.wav,Surprised
dataset\ravdess\Actor_13\03-01-01-01-01-01-13.wav,Neutral
dataset\ravdess\Actor_13\03-01-01-01-01-02-13.wav,Neutral
dataset\ravdess\Actor_13\03-01-01-01-02-01-13.wav,Neutral
dataset\ravdess\Actor_13\03-01-01-01-02-02-13.wav,Neutral
dataset\ravdess\Actor_13\03-01-02-01-01-01-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-01-01-02-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-01-02-01-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-01-02-02-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-02-01-01-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-02-01-02-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-02-02-01-13.wav,Calm
dataset\ravdess\Actor_13\03-01-02-02-02-02-13.wav,Calm
dataset\ravdess\Actor_13\03-01-03-01-01-01-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-01-01-02-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-01-02-01-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-01-02-02-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-02-01-01-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-02-01-02-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-02-02-01-13.wav,Happy
dataset\ravdess\Actor_13\03-01-03-02-02-02-13.wav,Happy
dataset\ravdess\Actor_13\03-01-04-01-01-01-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-01-01-02-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-01-02-01-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-01-02-02-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-02-01-01-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-02-01-02-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-02-02-01-13.wav,Sad
dataset\ravdess\Actor_13\03-01-04-02-02-02-13.wav,Sad
dataset\ravdess\Actor_13\03-01-05-01-01-01-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-01-01-02-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-01-02-01-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-01-02-02-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-02-01-01-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-02-01-02-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-02-02-01-13.wav,Angry
dataset\ravdess\Actor_13\03-01-05-02-02-02-13.wav,Angry
dataset\ravdess\Actor_13\03-01-06-01-01-01-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-01-01-02-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-01-02-01-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-01-02-02-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-02-01-01-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-02-01-02-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-02-02-01-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-06-02-02-02-13.wav,Fearful
dataset\ravdess\Actor_13\03-01-07-01-01-01-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-01-01-02-13.wav,Disgust
